app_id,primary_mechanic,secondary_mechanics,primary_theme,secondary_themes,combat,roguelite,meta_layer,arrow_tapaway,projectile_continues_outside_board,external_targets,external_mobs_or_enemies,bosses,direction_is_resource,board_rotation_or_direction_change,temporary_targets_or_move_windows,run_upgrades,choose_one_of_three,projectile_modifiers,ricochet,pierce,split_or_multishot,chain_or_bounce,elemental_effects,confidence_mechanic,confidence_theme,confidence_magic_arrow_features,needs_review,evidence
52898503,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,ряды 3+ исчезают; бесконечная башня три в ряд
52898722,block_hexa,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,очисти поле фигурами; какие блоки упадут неизвестно
52899915,sort,screw,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,гайки по цветам; сортировка внимание к деталям
52900504,non_puzzle,,magic_fantasy,,core,no,idle_economy,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,medium,no,"idle RPG: отряд, воины и маги, битвы, экипировка"
52901003,merge,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"слияние фишек как в казино; квесты, релакс"
52901297,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,гексаблоки по цветам; стратегия и тактика
52904486,sort,other_puzzle,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,очередь авто и пассажиров по цветам; пробка
52912955,tile_match,,memes_pop_culture,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"три плитки на панель; мелодии плиток, Sprunki"
52913915,sort,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,котики в автобусы по цветам; первый в очереди
52916427,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,отсортируй карты на столе в порядке; отдых
52917333,sort,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,машины по цвету по 4 на линию; скрытые и бустеры
52918288,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,кристаллы три в ряд; сокровища и территории
52918306,tile_match,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"группы из трех игрушек; поиск предметов, очисти поле"
52923170,match3,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"три в ряд; 10000 уровней, 80 котов, пазл-картинки"
52924131,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,классические шарики со слиянием в уровень
52925299,match3,,home_renovation,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,medium,no,"три в ряд; ремонт и дизайн дома, секреты"
52930493,picture_reveal,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,поворачивай фрагменты; пейзажи фотографов
52932142,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"дурак подкидной и переводной; живые игроки, статистика"
52936577,non_puzzle,,monsters_combat,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,турели против монстриков на 6 дорожках; стратегия
52937212,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,рамкой числа с суммой 10; монеты и бонусы
52937214,tile_match,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,3D-предметы на полках; классификация и хранение
52937215,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,лопайте 3D-шары; новые шары на уровнях
52937582,tabletop,quiz_trivia,vehicles,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,морской бой: ответь на вопрос чтобы выстрелить; флот
52941296,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,"жанр Three in a row, серия Тайны; Искатель и артефакты"
52948317,merge,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,medium,medium,high,no,лопанье шариков и 2048; слияние планет в космосе
52955347,non_puzzle,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,"тайм-менеджмент; Тор и Зевс, квесты богов, Мидгард"
52968883,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048: соединяй падающие блоки, рейтинг, бонусы"
52977265,sort,screw,realistic_neutral,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,болты и гайки по цветам; звезды на уютные комнаты
52979805,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,ассоциации между словами; уровни и турниры
52985007,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048 с треугольниками: бросай, слияние, физика"
53001208,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"три в ряд; пираты, острова, сокровища, Royal Island"
53004664,match3,,abstract,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"PvP три в ряд на одном поле; команды, стикеры, турниры"
53004800,non_puzzle,,realistic_neutral,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"гексы: ресурсы, путь к острову, захват флага"
53009998,hidden_object,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,помоги Саше найти 12 котов
53012445,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048: соединяй ящики; ряд давит, потолок проигрыш"
53013570,sort,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"Сортировка в названии; женские предметы, уровни"
53014450,non_puzzle,,memes_pop_culture,,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"дед уходит от погони; арсенал, боссы, 50 уровней"
53016679,tile_match,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"маджонг пары; Пекин, Киото, пирамиды, Париж"
53021580,sort,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"товары по полкам 3 рядом; магазин Боба, снеки"
53021720,block_hexa,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,слайдер: двигай блоки заполни линию; мэр Блокфурта
53021757,other_puzzle,,space_scifi,cute_animals,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,нарисуй путь зайцу к порталу цвета; планета
53021781,non_puzzle,,memes_pop_culture,,none,no,none,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"геометри даш; мемы, 9 уровней, 9 боссов-мемов"
53021792,merge,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048: выпускай котиков, два объединяются; контейнер"
53026505,other_puzzle,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"порази шарики; композитор, кот, привидение, ноты"
53032843,match3,,home_renovation,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,"три в ряд; украшай замок, задания, соревнования"
53038500,sort,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,цветы по полкам одного цвета; садовник Макар
53042807,sort,,cute_animals,treasure_adventure,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown,high,medium,high,no,капибары по цвету на полках; золото инков
53043180,picture_reveal,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,пазлы для детей; животные и сказочные сцены
53043222,merge,,horror,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"мердж солдат; крепость, волны зомби, арсенал"
53053956,merge,,monsters_combat,,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"мердж брони и оружия; разбей отряд, могучие боссы"
53056123,non_puzzle,,memes_pop_culture,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"Нубик: шахта, торговля, деревня; сражайся с монстрами"
53056922,sort,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,сортировка и слияние гексов; поле можно вращать; Фокс
53065901,merge,,memes_pop_culture,,none,no,collection,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,соединяй спрунки в новых; собери коллекцию
53071590,sort,merge,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,цветы по горшочкам; соединяй в кусты; 8 марта
53082679,other_puzzle,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,убирай машинки с парковки обходя препятствия
53084307,merge,,horror,,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,мердж снаряжения; зачисти локацию от зомби; боссы
53092945,other_puzzle,,monsters_combat,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"уровни-головоломки, стреляя в обезьян-врагов"
53094709,word,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"слова быстрее всех онлайн; локации, запас"
53105070,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,нажимай блоки с числами чтобы объединить; таблица
53107756,merge,,horror,,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"соединяй зомби в монстров; толпа, Боссы, стелс"
53110303,merge,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,объединяй цветы в соцветия; редкие виды
53111918,merge,,horror,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,хоррор спрунки: соединяй монстров; мрачные сюрпризы
53114451,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,спрятанные слова на досках; 50 категорий
53128417,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,плитки по сетке объединяй до 2048; рекорды
53131314,arrow_tapaway,,abstract,,none,no,none,yes,yes,unknown,unknown,unknown,yes,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,medium,no,кубик в направлении стрелки; вращение фигуры; освободи поле
53138411,other_puzzle,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,паркуй авто точно; стрелка лишь указатель места
53148435,merge,,realistic_neutral,,none,no,idle_economy,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,merge и idle: магазинчики в торговый центр
